Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.7,25.424,23.378
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.7,24.721,23.258
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.6,2.162,1.553
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.6,6.453,4.257
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.5,3.294,1.779
6gh8(chain_b)_Lujo_Amb35818431_uff_E=2100.61,-5.5,17.843,13.333
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-4.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-4.1,22.805,21.527
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-4.1,25.762,24.365
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-4.0,23.496,22.15
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-4.0,25.203,23.806
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-3.8,4.706,3.123
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-3.7,20.04,18.442
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-3.7,4.349,2.691
6gh8(chain_b)_Lujo_Amb35818965_uff_E=214.25,-3.6,20.928,19.264
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.2,13.244,12.076
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.1,22.678,21.671
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.0,23.392,22.127
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.0,23.021,21.948
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-4.0,13.179,12.001
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-3.9,20.793,19.295
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-3.9,4.152,2.819
6gh8(chain_b)_Lujo_Amb35818966_uff_E=209.27,-3.8,13.21,11.841
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.2,23.166,21.869
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.2,13.445,12.135
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.1,14.11,12.295
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.1,1.974,1.496
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.0,3.437,2.632
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-4.0,4.952,2.745
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-3.9,13.308,11.919
6gh8(chain_b)_Lujo_Amb35818967_uff_E=214.59,-3.9,20.745,19.296
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-7.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.7,4.381,2.583
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.6,23.672,19.368
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.4,3.114,2.11
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.4,22.118,18.693
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.4,21.76,18.07
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.3,5.294,2.919
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.3,6.304,3.11
6gh8(chain_b)_Lujo_Amb35823276_uff_E=736.19,-6.2,23.037,20.205
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-4.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-4.2,4.425,2.143
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-4.1,22.663,21.061
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-4.0,22.333,21.198
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-4.0,19.679,18.995
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-3.9,21.597,20.172
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-3.8,23.111,21.197
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-3.8,4.774,1.793
6gh8(chain_b)_Lujo_Amb35823511_uff_E=49.42,-3.8,8.385,7.819
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-4.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-4.3,23.639,22.627
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-4.3,12.288,11.394
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-4.2,20.71,19.328
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-4.2,20.819,19.513
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-3.9,24.213,23.475
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-3.9,3.775,3.136
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-3.8,31.213,30.587
6gh8(chain_b)_Lujo_Amb35846306_uff_E=173.62,-3.8,23.59,22.602
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.5,6.285,3.576
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.4,6.815,3.757
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.3,23.989,22.303
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.2,3.534,1.691
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.1,22.949,21.913
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-5.0,7.343,4.439
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-4.9,6.002,3.464
6gh8(chain_b)_Lujo_Amb36281808_uff_E=797.15,-4.8,23.22,22.813
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-5.3,2.59,1.481
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-5.1,6.316,3.024
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.9,6.16,2.312
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.9,22.299,21.063
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.9,24.279,22.799
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.8,4.332,3.046
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.8,15.167,13.896
6gh8(chain_b)_Lujo_Amb36282046_uff_E=344.92,-4.7,6.937,3.981
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-5.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-5.1,12.817,12.178
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-5.0,6.048,3.333
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.9,11.032,7.472
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.9,26.166,24.754
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.7,8.796,4.999
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.7,27.673,26.274
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.6,25.998,24.429
6gh8(chain_b)_Lujo_Amb36282640_uff_E=382.69,-4.5,26.634,25.241
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-7.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-7.0,22.823,20.078
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.9,20.25,17.733
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.9,19.934,17.269
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.7,2.332,1.723
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.5,9.67,6.58
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.5,22.968,20.62
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.5,2.305,1.738
6gh8(chain_b)_Lujo_Amb36286055_uff_E=439.27,-6.5,4.771,3.041
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.6,4.967,2.885
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.5,6.241,3.601
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.4,4.274,1.672
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.2,23.364,21.357
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.2,25.206,23.764
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.2,22.709,19.862
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-5.1,22.658,20.218
6gh8(chain_b)_Lujo_Amb36287909_uff_E=566.30,-4.9,5.203,2.606
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-5.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.9,26.08,24.589
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.9,9.178,8.132
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.9,7.125,4.488
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.8,7.165,4.64
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.7,9.535,6.27
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.7,11.086,10.065
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.7,10.644,9.528
6gh8(chain_b)_Lujo_Amb36292078_uff_E=516.19,-4.6,10.692,7.545
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.3,25.219,24.077
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.2,31.465,30.307
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.1,26.198,25.093
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.0,23.846,22.559
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-5.0,25.348,24.213
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-4.9,2.039,1.74
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-4.9,3.18,1.794
6gh8(chain_b)_Lujo_Amb36292190_uff_E=418.07,-4.9,25.553,24.34
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.9,0.0,0.0
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.7,3.075,2.311
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.6,2.655,1.622
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.5,4.256,3.079
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.4,3.509,2.047
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.4,25.232,24.29
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.4,25.298,24.395
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.3,2.73,2.43
6gh8(chain_b)_Lujo_Amb36292753_uff_E=62.33,-4.2,13.882,12.391
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.1,10.864,9.809
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.1,31.207,30.253
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.1,14.462,12.553
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.0,29.915,28.922
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.0,21.375,20.506
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.0,15.029,13.267
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-5.0,14.319,12.372
6gh8(chain_b)_Lujo_Amb36293931_uff_E=519.44,-4.9,3.349,2.344
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-4.0,0.0,0.0
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.8,12.676,12.094
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.8,13.198,12.4
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.7,25.814,25.235
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.6,25.463,24.439
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.5,15.864,14.333
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.5,15.652,14.474
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.5,26.539,26.069
6gh8(chain_b)_Lujo_12035_uff_E=87.95,-3.4,18.976,18.358
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.4,0.0,0.0
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.3,4.539,3.177
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.3,12.645,11.467
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.3,24.772,23.922
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.3,25.843,23.774
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.2,7.884,5.037
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.2,3.675,2.683
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.2,5.117,3.418
6gh8(chain_b)_Lujo_37542_uff_E=563.85,-5.2,24.83,23.223
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.8,0.0,0.0
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.6,2.65,1.618
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.4,25.24,24.329
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.4,4.332,2.944
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.3,23.081,22.491
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.2,3.901,2.647
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.2,25.364,24.415
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.1,4.856,3.225
6gh8(chain_b)_Lujo_492405_uff_E=70.90,-4.1,3.826,2.449
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-7.1,0.0,0.0
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.8,1.885,1.398
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.3,4.882,2.586
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.2,5.397,2.886
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.1,21.317,17.801
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.0,4.69,2.392
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-6.0,22.025,18.926
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-5.8,21.753,18.602
6gh8(chain_b)_Lujo_60823_uff_E=1148.02,-5.7,5.118,2.401
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.1,14.295,14.295
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.1,16.942,16.942
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.1,1.919,1.919
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.0,28.558,28.558
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.0,18.543,18.543
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.0,12.279,12.279
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-1.0,27.696,27.696
6gh8(chain_b)_Lujo_Amb10603959_uff_E=1790.95,-0.9,19.462,19.462
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.1,0.0,0.0
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.1,14.295,14.295
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.1,16.942,16.942
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,15.836,15.836
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,18.543,18.543
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,19.995,19.995
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,26.414,26.414
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,24.812,24.812
6gh8(chain_b)_Lujo_Amb10843637_uff_E=717.94,-1.0,23.465,23.465
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-7.6,0.0,0.0
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.7,20.722,16.909
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.5,6.479,3.597
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.5,8.738,3.044
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.4,22.223,18.285
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.4,5.331,2.415
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.2,23.918,19.647
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-6.1,6.453,3.027
6gh8(chain_b)_Lujo_Amb16207450_uff_E=645.18,-5.9,21.043,16.986
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.8,0.0,0.0
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.8,3.954,1.982
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.7,20.073,19.065
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.6,2.612,1.803
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.4,18.756,17.47
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.4,19.624,18.897
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.4,3.183,1.597
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.3,3.042,2.436
6gh8(chain_b)_Lujo_Amb17607398_uff_E=6984.18,-5.2,19.067,18.176
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-6.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-6.1,23.142,22.237
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.9,21.66,20.876
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.9,24.341,23.097
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.8,2.26,0.876
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.8,3.091,2.059
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.6,21.882,21.214
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.6,23.978,22.726
6gh8(chain_b)_Lujo_Amb17607406_uff_E=4727.87,-5.6,22.044,21.217
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-6.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-6.0,21.774,21.138
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.9,22.866,21.872
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.8,3.532,1.864
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.8,2.324,1.025
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.7,22.367,21.334
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.7,8.099,7.149
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.7,8.943,7.871
6gh8(chain_b)_Lujo_Amb17607489_uff_E=4968.16,-5.5,21.619,20.671
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.4,20.157,19.155
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.3,3.108,1.396
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.3,20.272,19.052
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.2,18.435,17.259
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.2,3.999,2.022
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.1,18.33,17.386
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-5.0,2.739,1.809
6gh8(chain_b)_Lujo_Amb17607537_uff_E=6597.36,-4.9,12.954,11.901
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-5.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.9,23.042,22.237
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.9,7.826,7.047
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.8,23.259,22.367
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.7,2.694,2.106
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.7,12.71,12.365
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.6,23.47,22.953
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.5,8.301,7.327
6gh8(chain_b)_Lujo_Amb17607606_uff_E=5838.73,-4.5,12.903,12.35
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-7.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-7.3,3.761,2.38
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-7.1,4.594,2.5
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.9,4.801,2.903
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.9,5.919,3.273
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.8,4.482,2.419
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.6,5.329,2.803
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.4,9.184,3.459
6gh8(chain_b)_Lujo_Amb17608545_uff_E=798.50,-6.4,21.651,17.861
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-8.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-8.4,22.085,18.336
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-8.1,21.015,17.907
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.9,2.471,1.567
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.8,22.552,19.186
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.8,6.129,3.576
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.7,3.387,1.983
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.6,21.859,17.792
6gh8(chain_b)_Lujo_Amb17608546_uff_E=1095.33,-7.6,4.55,3.055
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-7.4,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-7.1,21.016,17.486
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-7.0,9.25,4.079
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.8,20.726,17.512
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.8,21.617,19.204
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.8,12.343,4.572
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.8,13.217,4.991
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.7,12.63,5.564
6gh8(chain_b)_Lujo_Amb17608547_uff_E=800.61,-6.6,12.904,5.308
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-1.2,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-1.0,9.36,9.36
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.9,9.296,9.296
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.9,5.942,5.942
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.8,10.911,10.911
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.8,11.187,11.187
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.8,7.435,7.435
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.8,11.581,11.581
6gh8(chain_b)_Lujo_Amb17608552_uff_E=653.94,-0.8,15.122,15.122
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-6.5,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-6.5,21.251,17.789
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-6.1,21.816,18.3
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-6.0,2.193,1.366
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-5.9,21.845,18.38
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-5.8,2.466,1.742
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-5.8,21.008,17.493
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-5.5,21.397,17.31
6gh8(chain_b)_Lujo_Amb17608554_uff_E=865.04,-5.4,21.575,17.277
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-10.3,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-10.3,23.82,21.829
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-10.0,22.629,20.576
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-10.0,22.747,20.636
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-9.9,25.771,23.556
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-9.8,11.277,8.606
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-9.8,22.282,20.435
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-9.8,12.418,9.319
6gh8(chain_b)_Lujo_Amb17608558_uff_E=17030.05,-9.8,11.149,8.93
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-8.0,0.0,0.0
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.9,20.834,16.892
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.8,22.393,18.606
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.8,7.344,3.533
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.7,4.318,2.727
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.7,2.489,1.51
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.7,11.031,3.283
6gh8(chain_b)_Lujo_Amb17608560_uff_E=870.37,-7.7,7.941,3.273
